ID;Active (0/1);Name *;Categories (x,y,z...);Cost price;Description;Image URLs (x,y,z...)
26;1;Melissa & Doug, Przenośna składana stodoła;Lalki/Domki dla lalek;332.0;"Melissa &amp; Doug Przenośna Składana Stodoła<br>Numer kat. 13700 Piękna drewniana stodoła, która pozwoli Ci się cieszyć z uroków gospodarstwa. W zestawie znajdziesz drewnianą stodołę, siedem realistycznych zwierzątek, drabinę oraz płotek. Dzięki drewnianym uchwytom, składana stodoła jest bardzo łatwa w przenoszeniu. Możesz ją teraz zabrać, gdzie tylko chcesz. Wymiary stodoły złożonej: <br>- długość:  34 cm<br>- szerokość:  17 cm<br>- wysokość:  28 cm Melissa &amp; Doug to firma, która zaczęła projektowanie zabawek w piwnicy ponad 20 lat temu! W tym momencie oferuje ponad 2000 produktów dla dzieci w każdym wieku. Zabawki Melissa &amp; Doug są niezwykle lubiane przez dzieci, ale również cenione przez ich rodziców. Charakteryzują się niesamowitym wzornictwem, doskonałą jakością oraz ogromną wartością edukacyjną. Każdy produkt jest starannie wykończony i zapakowany.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/melissa--doug-przenosna-skladana-stodola-5826761.jpg
27;1;Barbie Dreamhouse, domek dla lalek;Lalki/Domki dla lalek;171.99;Ogromna Villa Barbie, która pomieści nawet oryginalną lalkę Barbie! Dzięki temu zestawowi można złożyć trójwymiarowy domek dla lalek, który po złożeniu na 73 x 67 x 22 cm. Domek jest piętrowy, zawiera meble takie jak szafa, kanapa i akcesoria ogrodowe - leżaki, stolik i płotek z kwiatami. Zestaw wykonany jest z tektury wysokiej jakości.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-dreamhouse-domek-dla-lalek-6474015.jpg
28;1;Barbie, Baśniowa fryzura, lalka z akcesoriami;Lalki/Lalki celebrytki;89.99;Jednorożec czy syrenka? Lalka Barbie Baśniowa fryzura uwielbia magiczną przemianę – ma dwie fantazyjne stylizacje, z których każda zawiera kolorową opaskę z pasemkami włosów, dobraną tematycznie koszulkę i akcesoria.  Transformacja w syrenkę lub jednorożca zajmuje tylko chwilę!  Załóż koszulkę z grafiką jednorożca lub syrenki, a potem pasującą do niej opaskę.  Kolorowe pasemka przyczepione do opaski nadają jeszcze więcej barw włosom Barbie z odcieniami różu i błękitu oraz błyszczącymi kosmykami.  Wymyśl bajkową fryzurę, upinając długie, kolorowe, błyszczące włosy lalki Barbie za pomocą dołączonych do zestawu gumek do włosów i 2 spinek.Wow! Co za efekt!  Dzieci pokochają przemianę lalki Barbie. W zestawie:   lalka Barbie w ubranku,  dwie opaski z pasemkami włosów,  dwie koszulki z nadrukiem,  druga para bucików,  gumki do włosów,  dwie spinki.  szczotka do włosów. Informacje dodatkowe:   Lalka nie stoi samodzielnie.  Kolory i elementy dekoracyjne mogą się różnić.  Wiek dziecka:  od 3 lat.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-basniowa-fryzura-lalka-z-akcesoriami-6730218.jpg
29;1;CoComelon, Snack Time JJ, interaktywna pluszowa lalka;Lalki/Interaktywne;129.99;Chwyć smakołyk i przygotuj się do jedzenia z pluszową lalką CoComelon Snack Time JJ!  Naucz się jeść owoce i warzywa z JJ, gwiazdą popularnego programu dla dzieci CoComelon. JJ ma na sobie kolorową koszulę Snack Time z warzywami, takimi jak brokuły, marchewka, groszek. Naciśnij brzuch JJ, aby aktywować zabawne dźwięki i frazy, w tym fragmenty ulubionej piosenki fanów „Yes Yes Vegetables Song”! Twoje dziecko pokocha śpiewanie, gdy podjada! Pluszowa lalka Snack Time JJ może pomóc Twojemu dziecku poprawić jego koordynację ruchową i zręczność. Zabierz zabawę do domu z CoComelon Snack Time JJ Plush Doll i innymi zabawkami CoComelon, takimi jak figurki, pojazdy i nie tylko! Czas na przekąskę Chwyć smakołyk i przygotuj się do jedzenia z pluszową lalką CoComelon Snack Time JJ! Dowiedz się, jak ważne jest jedzenie owoców i warzyw od najmłodszych lat, aby dorosnąć zdrowo i silnie! Jabłkowy plusz JJ, gwiazda popularnego programu dla dzieci CoComelon, nosi koszulkę Snack Time z mnóstwem pysznych warzyw! JJ trzyma też pyszne czerwone jabłko! Śpiewaj razem Naciśnij brzuch Snack Time JJ, aby aktywować zabawne dźwięki, frazy i klipy piosenki „Yes Yes Vegetables Song”! Zbierz więcej Pluszowa lalka CoComelon Snack Time JJ może pomóc Twojemu dziecku poprawić jego zdolności motoryczne i zręczność, więc szukaj innych książek CoComelon, pluszaków, figurek, instrumentów i nie tylko!  Złap smakołyk i przygotuj się do jedzenia z pluszową lalką CoComelon Snack Time JJ!  Ubrany w koszulę Snack Time, JJ trzyma pyszne czerwone jabłko!  Snack Time JJ zawiera zabawne dźwięki i frazy oraz klipy z piosenki „Yes Yes Vegetables Song”!  Ta lalka może poprawić zdolności motoryczne i zręczność dziecka!  Zbieraj inne zabawki, pluszaki, książki, instrumenty CoComelon i wiele więcej! Zestaw zawiera 11-calową pluszową lalkę Snack Time JJ Odpowiedni dla dzieci w wieku 18 miesięcy+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/cocomelon-snack-time-jj-interaktywna-pluszowa-lalka-7150248.jpg
30;1;My Little Pony, Śpiewająca Gwiazda Princess Petals, zestaw z akcesoriami;Lalki/Mini lalki i zwierzaki;129.99;Śpiewająca Princess Petals My Little Pony to istna popowa księżniczka - jej występy to prawdziwe show dla dziewczynek! W zestawie znajdziesz 3 akcesoria, dzięki którym można odgrywać różne sceny. Princess Petals nuci piosenkę znaną z filmu - naciśnij jej znaczek, by aktywować muzykę i dźwięki. Następnie ściśnij jej nogi, a bohaterka zatrzepocze skrzydełkami. Figurkę można ustawiać w różnych pozach, czesać jej włosy i podziwiać wspaniałe, miękkie skrzydła. Wiek dziecka:  od 5 lat.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/my-little-pony-spiewajaca-gwiazda-princess-petals-zestaw-z-akcesoriami-6875247.jpg
31;1;Smiki, Meghan, lalka interaktywna z akcesoriami, 43 cm;Lalki/Bobasy;143.99;Lalka Meghan to spełnienie marzeń każdej dziewczynki, która chce poczuć się jak mama. Interaktywną lalę marki Smiki można przebierać, karmić i przytulać. Zabawa gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze. Meghan wesoło rusza główką i nuci melodie, kiedy jest noszona na rękach i przytulana. Gdy naciśnie się brzuch bobasa zacznie śpiewać i gaworzyć. Po położeniu lalka Meghan zamyka oczy i zasypia. Lalka ubrana jest w czapeczkę, różowe body i sukienkę w gwiazdki.(ubranko można zdejmować). Zestaw zawiera lalkę przytulankę, butelkę do picia, poduszkę i kocyk. Informacje podstawowe:  Wymiary:  ok. 43 cm. Wiek:  od 2 lat. baterie:  2x AA (w zestawie). Produkt spełnia normy bezpieczeństwa EN 71.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-meghan-lalka-interaktywna-z-akcesoriami-43-cm-6622688.jpg
32;1;Malimas, Kwiatek, kołyska;Lalki/Meble dla lalek;81.49;Drewniana,śliczna kołyska Kwiatek polskiego producenta Malimas. Po bokach piękne wycięte wzory kwiatów tylko dodają uroku zabawce, a lalka czy misio wygodnie ułożą się na prześcieradle i podusi, przykrywając kołderką. Wymiary kołyski 19x31x54 cm Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-kwiatek-kolyska-6479038.jpg
33;1;Bobas, lalka interaktywna, 45 cm;Lalki/Interaktywne;111.99; Lalka, bobas o wymiarach 45 cm z polskim dźwiękiem, śpiewa i mówi po polsku.  Zapakowana w ozdobne pudełko.  Ubrana w ciepły, szary sweterek, piękne body z kaczuszkami, czapkę i skarpetki.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bobas-lalka-interaktywna-45-cm-6633085.jpg
34;1;Mega Creative, domek do składania z akcesoriami;Lalki/Domki dla lalek;141.99;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom. Zalety produktu:  Domek składa się z dwóch pięter, Domek posiada mebelki które można ustawiać w dowolnym miejscu. Informacje dodatkowe:  Zawartość zestawu:  domek, zestaw mebelków do każdego pomieszczenia. Zestaw wykonany z plastiku oraz tektury. Wymiary produktu:  dł.xwys.xgł. cm:  52x48x41. Wymiary opakowania dł.xwys.xgł. cm:  37x30x9. Waga produktu bez opakowania kg:  1,16 kg. Waga produktu w opakowaniu kg:  1,39 kg. Nie wymaga zasilania bateriami. Przeznaczony dla dzieci w wieku:  6 . Zestaw pakowany w kartonik.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-do-skladania-z-akcesoriami-7338276.jpg
35;1;Rainbow High, Junior High, Amaya Raine, lalka modowa;Lalki/Lalki celebrytki;139.99;Poznaj młodsze wersje swoich ulubionych lalek Rainbow High Fashion Series 2! Bella, Stella, Karma, River, Krystal i Amaya mają swoje własne historie o tym, jak odnalazły swoją twórczą pasję, zanim stały się uczennicami Rainbow High. Każda z pełnowymiarowych lalek jest tak samo piękna, stylowa i kolorowa. Cechy produktów:  Młodsza wersja 6 oryginalnych lalek do przebierania 22 cm wysokości Młodo wyglądające rysy twarzy Urocze, piękne i w pełni przegubowe małe lalki do przebierania Unikalny pełny strój w charakterystycznym kolorze Podstawowe szkolne akcesoria i miękki materiałowy plecak Długie włosy do czesania plus akcesoria do włosów i grzebień Dostępne w 6 klasycznych kolorach:  Bella Harper (różowy), Stella Monroe (czerwony), Karma Nichols (neonowy), River Kendall (morski), Krystal Bailey (fioletowy), Amaya Raine (tęczowy) Stojak na lalkę Każda lalka jest sprzedawana oddzielnie  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-junior-high-amaya-raine-lalka-modowa-7339876.jpg
36;1;L.O.L. Surprise, O. M. G. Fierce Lady Diva, lalka modowa;Lalki/Lalki celebrytki;109.99;Laleczki L.O.L. Surprise O.M.G. powracają! Jak zawsze w pięknym i modnym stylu! Wracają w nowym rozmiarze rozmiarze 11,5 cala (ok. 29 cm)! Siostry dają czadu cały dzień. Jesteśmy stylowymi diwami i maszerujemy w rytmie naszego własnego DJ-a. Jesteśmy mega. Wyróżniamy się z tłumu i same ustalamy zasady, które zaskoczą świat. W opakowaniu czeka aż 15 niespodzianek, efektowny strój, buty, akcesoria, stojak na lalkę i nie tylko! W zestawie:   modna lalka L.O.L. Surprise O.M.G. Lady Diva akcesoria stojak na lalkę Zbierz całą kolekcję:  Fierce Royal Bee, Neonlicious, Swag  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-o-m-g-fierce-lady-diva-lalka-modowa-7295588.jpg
37;1;Barbie, Cutie Reveal, Zimowa kraina, lalka sowa śnieżna, 1 szt.;Lalki/Lalki celebrytki;109.99;Rozpakowywanie lalek Barbie Cutie Reveal z serii Zimowa Kraina to świetna zabawa dzięki 10 niespodziankom, w tym lalce Barbie z punktami zgięcia! Odkrywaj miękkie zimowe zwierzątka i ubranka, niespodzianki oraz transformacje ze zmianą koloru. W opakowaniu znajdziesz lalkę Barbie w kostiumie mięciutkiego zwierzątka. Do wyboru masz jelonka, sowę śnieżną, pieska husky i niedźwiadka polarnego. Odkryj wygląd lalki! Zdejmij kostium, aby odkryć lalkę Barbie z punktami zgięcia, długimi kolorowymi włosami i lśniącymi detalami. Otwórz 4 torebki-niespodzianki, aby znaleźć ubranko i akcesoria:  uroczą spódniczkę, parę zimowych bucików, gąbkę-grzebień, opaskę na głowę inspirowaną zwierzątkiem i specjalnie dobrane minizwierzątko! Przebieraj lalkę Barbie i dobieraj akcesoria - po przekręceniu na drugą stronę góra kostiumu staje się kurtką z niezwykle miękkiego materiału z uroczym nadrukiem np. w kropki lub gwiazdki. Dodatkowo głowa kostiumu zmienia się w legowisko dla minizwierzątka! Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-cutie-reveal-zimowa-kraina-lalka-sowa-sniezna-1-szt-7276350.jpg
38;1;Baby Born, Zestaw urodzinowy, smoczek dla lalki;Lalki/Akcesoria dla lalek;49.99;Baby Born Happy Birthday - magiczny smoczek interaktywny dla lalek 43 cm. Smoczek z dźwiękami ssania i świecącymi zawieszkami. Baby Born jeszcze nie ochłonęła po przyjęciu urodzinowym. Ostatecznie trzydziestolecie istnienia to wyjątkowa okazja. Żeby zasnąć, będzie potrzebować interaktywnego smoczka. Wystarczy obrócić smoczek i dzidzia zamknie oczka. Żeby to było takie proste z prawdziwymi dzidziusiami... Księżniczka jubilatka jest szczęśliwa, że tylu gości przybyło na przyjęcie. Na wstążeczce od smoczka również widnieje napis happy - szczęśliwa. Obrazek na smoczku można wymieniać, jest podświetlany. Jak tylko smoczek trafia do jej buzi, od razu słychać dźwięki ssania. Do smoczka za pomocą klipsa można doczepić kolorową kaczuszkę. Kolorowych snów! Wysokiej jakości akcesoria do oryginalnych lalek Baby Born. Dla ciekawszej, różnorodnej i niekończącej się zabawy. Smoczek pasuje do wszystkich lalek Baby Born w rozmiarze 43 cm. Funkcja śpiących oczek sterowanych obrotem smoczka działa tylko w serii Baby Born Magic. Zabawka wymaga baterii (w zestawie). Magiczny smoczek interaktywny BABY born Happy Birthday 43 cm z efektami dźwiękowymi  i świetlnymi. Marka:  Baby Born Rodzaj:  Smoczki Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Produkt na baterie:  Tak Baterie w zestawie:  Tak Zasilanie:  Bateria LR44  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-zestaw-urodzinowy-smoczek-dla-lalki-6973305.jpg
39;1;L.O.L. Surprise, Hair Hair Hair Tots, laleczka niespodzianka;Lalki/Lalki celebrytki;70.99;Przedstawiamy L.O.L. Surprise Hair Hair Hair! Poznaj 6 laleczek z pięknymi włosami i odpakuj aż 10 ukrytych niespodzianek, w tym akcesoria modowe oraz fryzjerskie. Pudełko z okienkiem Lalka LOL Surprise z włosami Uwaga. Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-hair-hair-hair-tots-laleczka-niespodzianka-7102075.jpg
40;1;Enchantimals, Patter i Piera Peacock, zestaw z 2 lalkami i zwierzątkami;Lalki/Mini lalki i zwierzaki;65.49;Poznaj siostrzyczki Enchantimals! Urocze i sympatyczne siostry Enchantimals - starsza (15 cm) i młodsza (10 cm) - uwielbiają robić wszystko razem! Do wyboru masz zestawy zawierające siostry króliczki, liski, jelonki, pawie lub skunksiki. Lalki można ustawić tak, aby trzymały się za rączki, co podkreśla ich wyjątkową siostrzaną więź. Każda lalka ma też do towarzystwa urocze zwierzątko. Zestaw z 2 lalkami i 2 figurkami zwierzątek zapewnia mnóstwo wesołej zabawy w stylu Enchantimals dla najmłodszych! Lalki są ubrane w pasujące do siebie stroje z wyjmowanymi akcesoriami, które umożliwiają zabawę modą. Doskonały prezent dla dzieci od 4 roku życia, który zachęca do zabawy z wyobraźnią.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-patter-i-piera-peacock-zestaw-z-2-lalkami-i-zwierzatkami-7106863.jpg
41;1;Polly Pocket, Słoneczny Park Wodny, zestaw z figurką i akcesoriami;Lalki/Mini lalki i zwierzaki;76.49;Z zestawem Polly Pocket Słoneczny park wodny zabawa w słońcu nie ma końca. Pełna dynamicznych przygód opowieść zaczyna się od lalki Polly 7,5 cm oraz 15 akcesoriów związanych z wodą i sportem W zestawie znajdują się duża zjeżdżalnia wodna z tęczowym łukiem i wyścigami gokartowymi znajdziesz tu gokarty w kształcie jednorożca i flaminga, basen można go wypełnić wodą, siatka i piłka do siatkówki, huśtawka, figurka pieska oraz dodatkowe akcesoria Wspinaj się po ściance lub drabinie linowej, pędź po zjeżdżalni w gokarcie i przejedź tęczowym łukiem, pływaj w basenie, graj w siatkówkę, bujaj się na serduszkowej huśtawce i wesoło spędzaj czas Kolory i elementy dekoracyjne mogą się różnić Wiek dziecka:  od 4 lat.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/polly-pocket-sloneczny-park-wodny-zestaw-z-figurka-i-akcesoriami-7102375.jpg
42;1;Mega Creative, meble supermarket, warzywniak;Lalki/Meble dla lalek;25.49;Zalety produktu:  zestaw mebelków idealnych do wyposażenia każdego supermarketu. Niezbędny Zestaw Mebli MEGA CREATIVE do supermarketu. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka Interaktywna zabawa rodzic-dziecko, spędź czas i pobaw się ze swoim dzieckiem w Dom, wybierzcie się na wspólne zakupy Zawartość zestawu:  regał sklepowy z kasą i wagą, regal sklepowy na warzywa. Wymiary/waga/baterie:  wymiary opakowania dł. x wys. cm: 20x16x6, waga produktu w opakowaniu kg:  0,19 kg, nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3.   ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-meble-supermarket-warzywniak-7230671.jpg
43;1;Askato, sukienka z akcesoriami dla lalek, zestaw, 2 szt.;Lalki/Akcesoria dla lalek;19.99;Zestaw do stylizacji lalek Wybierz strój i stwórz nowy look swojej lalki. W zestawie:  2 sukienki + 2 dodatki (torebka i naszyjnik). Wymiary opakowania:  23 x 2.5 x 23 cm Wiek:  3+  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/askato-sukienka-z-akcesoriami-dla-lalek-zestaw-2-szt-6812164.jpg
44;1;Baby Annabell, butelka;Lalki/Akcesoria dla lalek;30.49;Wygląda na to, że Annabell jest bardzo spragniona. Jak tylko włożysz jej butelkę do ust i trzymasz ją pod kątem, mleko w środku zaczyna spływać w dół i w dół. Ale butelka również napełnia się nowym mlekiem jak za dotknięciem czarodziejskiej różdżki. Butelkę zdobi ulubiona owca Baby Annabell, która jest tak samo zachwycona mlekiem jak mały smakosz. Oryginalny dodatek do lalki z logo Baby Annabell. Wysokiej jakości akcesoria pobudzają wyobraźnię i oferują nowe możliwości oraz bodźce do zabawy. Dodatkowe informacje:  Nr katalogowy:  706404-116721 Marka:  Baby Annabell Rodzaj:  Butelki Wymagania wiekowe:  od 3 lat  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-annabell-butelka-7097929.jpg
45;1;Goki, drewniane mebelki dla lalek do kuchni;Lalki/Meble dla lalek;88.99;Komplet stylowych mebelków umożliwiający aranżację kuchni i jadalni w domku dla lalek. Wszystkie elementy wyglądają bardzo realistycznie. Odgrywanie scenek z udziałem laleczek wpływa na rozwój wyobraźni i kreatywności dziecka. Niewielkie kubeczki, garnek czy roślinka doniczkowa nadają zestawowi wyjątkowego uroku.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-drewniane-mebelki-dla-lalek-do-kuchni-7266301.jpg
46;1;Enchantimals, Prita Parakeet & Flutter, zestaw z lalką i figurką;Lalki/Lalki celebrytki;36.49;"Oto Enchantimals - grupa uroczych dziewczynek związanych ze swoimi ukochanymi zwierzątkami wyjątkową przyjaźnią. Lalce Prita Parakeet towarzyszy papużka Flutter - nigdy się nie rozstają i nawet wyglądają podobnie! Aby wzbogacić zabawę, Prita Parakeet (15 cm) ma na sobie zdejmowaną spódniczkę, opaskę do włosów i buciki. W zestawie są też skrzydełka przyczepiane do ramion lalki, aby mogła prezentować piękne ""pióra"". Prita Parakeet i Flutter mają podobne detale, co zachęca do wymyślania niezwykłych historyjek. Dzieci pokochają wyjątkową więź łączącą bohaterów ze świata Enchantimals! Doskonały prezent dla dzieci od 4 roku życia.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-prita-parakeet--flutter-zestaw-z-lalka-i-figurka-7287855.jpg
47;1;Vip Pets Celebripets, celebrytki, figurka;Lalki/Mini lalki i zwierzaki;138.99;Glamour Vip Pets - Celebripets to figurki słodkich psich dziewczynek z długimi i kolorowymi włosami, wyposażone w akcesoria pozwalające na tworzenie wyjątkowych fryzur. Piesek niespodzianka VIP Pets Celebripets to seria piesków z możliwością zmiany koloru kosmyków ich pięknych, długich włosów. Kolekcja składa się z 6 zwierząt domowych, które wyglądają jak prawdziwe gwiazdy. W zestawie znajdziesz 10 akcesoriów do stworzenia niesamowitych fryzur ze złotym akcentem. Do stworzenia niesamowitej fryzury użyjesz butelki szamponu, który nada zwierzątku niesamowitą stylizację. Zawartość zestawu:  1 x figurka pieska Vip Pets 10 x akcesoriów mini poradnik Cechy produktu:  6 piesków do odkrycia akcesoria do kolorowania włosów gadżety do stylizacji fryzury w opakowaniu jest 1 piesek + akcesoria Wysokość zwierzątka 9,5 cm Wymiary 27,2x16,8x10 cm Uwaga:  produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/vip-pets-celebripets-celebrytki-figurka-7225322.jpg
48;1;Askato, kosmetyki dla lalek, babeczka, podwójna cienie do powiek;Lalki/Akcesoria dla lalek;31.99;Cienie do powiek. Wiek:  3+ Wymiary opakowania:  25.5x6x27 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/askato-kosmetyki-dla-lalek-babeczka-podwojna-cienie-do-powiek-7131616.jpg
50;1;My Little Pony, Przemiana królewskiej komnaty, zestaw z kucykiem;Lalki/Mini lalki i zwierzaki;79.99;Udekoruj pokój godny prawdziwej księżniczki z zabawką My Little Pony Przemiana Królewskiej Komnaty Księżniczki Pipp! Spójrz, jak specjalny marker odkrywa magiczne, królewskie wzory ukryte na akcesoriach. Zestaw zawiera figurkę Pipp Petals i inspirowane postaciami akcesoria do urządzenia wymarzonej komnaty. Niech pokój wygląda tak, aby Księżniczka Pipp już za chwilę mogła pozdrawiać z niego swoich fanów. Wiek dziecka:  od 5 lat  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/my-little-pony-przemiana-krolewskiej-komnaty-zestaw-z-kucykiem-7097015.jpg
51;1;Baby Born, krzesełko do karmienia lalki;Lalki/Meble dla lalek;122.99;Mmmm, ale pyszności!  Niemowlę Baby Born ma swoje jedzonko i butelkę z wodą. A co jedzą dorośli? Teraz mały smakosz może towarzyszyć Ci przy każdym posiłku. Wystarczy, że posadzisz ją w krzesełku do karmienia i przymocujesz do stolika o grubości 15-40 mm. Fioletowo-żółte siedzisko jest przyjemnie miękkie i bardzo wygodne, a solidny stolik świetnie sprawdzi się jako blat do gry czy rysowania. Kaczka Berta i Niedźwiadek Bruno, również dołączą do obiadu. To będzie prawdziwa miłość od pierwszego ugryzienia. Smacznego!  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-krzeselko-do-karmienia-lalki-7082321.jpg
52;1;Baby Annabell, fotelik samochodowy;Lalki/Akcesoria dla lalek;63.49;"Baby Annabell uwielbia podróże, a dla ich ułatwienia posiada różne akcesoria. Lalka może teraz bezpiecznie podróżować razem ze swoją ""małą mamusią"" w swoim foteliku samochodowym.  Fotelik samochodowy pozwoli na bezpieczną podróż w dowolne miejsce. Wytrzymałe siedzisko z różowym pokrowcem, zdobionym motywem owieczki, ma własny system trzypunktowych pasów bezpieczeństwa. Siedzenie jest mocowane do samochodu za pomocą normalnego pasa bezpieczeństwa. Lalka nie jest dołączona do zestawu. Zabawka przeznaczona dla dzieci:  3+.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-annabell-fotelik-samochodowy-6581177.jpg
53;1;Manhattan Toy, Baby Stella, łóżeczko dla lalek;Lalki/Meble dla lalek;136.99;Idealna kołyska dla Twojej ulubionej lalki. Zestaw zawiera:  kołyskę z tkaniny ze zdejmowanym i chowanym baldachimem oraz zdejmowaną karuzelą. Pasuje zarówno do lalek Stella, jak innych modeli o długości do 38 cm. Zabawa lalkami wspiera rozwój umiejętności motorycznych oraz jest idealnym elementem odgrywania ról. Wymiary:  14 x 40 x 25,4 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/manhattan-toy-baby-stella-lozeczko-dla-lalek-7225199.jpg
54;1;Rainbow High, Rainbow Vision, Tiara Song, lalka modowa;Lalki/Lalki celebrytki;219.99;"Rainbow High, Rainbow Vision, Tiara Song, lalka modowa Epicka bitwa muzyczna - Najlepsze Szkoły Artystyczne z całego świata zmierzą się w konkursie muzycznym - Rainbow Vision. Zawodnicy z całego świata zabłysną swoimi prawdziwymi kolorami w epickiej bitwie, aby wyłonić JEDNEGO ZWYCIĘZCĘ! Jeden zwycięzca - Shadow High chce powstrzymać Rainbow High przed kolejną wygraną. Nie są to jednak jedyne szkoły biorące udział w konkursie. Do walki staje również znany na całym świecie K-popowy zespół, Royal Three, który przyjechał tu, aby wygrać! Tiara - Tiara Song ma unikalny design i ubrana jest w odcienie fioletu i lilii. Ma wspaniały, dopracowany styl, piękne bardzo długie fioletowo-liliowe włosy, długie prawdziwe rzęsy i szklane oczy 2 stroje Mix &amp; Match - Tiara ubrana jest w gorset i spódnicę wysadzaną kryształkami i krótką kurteczkę z brokatowymi nitkami, buty oraz akcesoria. Jej druga stylizacja składa się ze spódnicy, body, stylowej pół-marynarki i obcasów w paski Mikrofon - Posiada ona wszystkie niezbędne dla zespołu akcesoria oraz merch zespołu. Ma swój własny mikrofon, dzięki czemu może występować i śpiewać bez statyw Band Merch - W zestawie znajduje się oficjalny merch zespołu, w tym t-shirt, książeczka z tekstami piosenek i mini plakat zespołu. Zestaw zapewni dzieciom niekończącą się radość i pomysłową zabawę oraz będą mogły same walczyć na Rainbow Vision  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-rainbow-vision-tiara-song-lalka-modowa-7368121.jpg
55;1;Evi Love, Doktor Evi i klacz w ciąży;Lalki/Mini lalki i zwierzaki;58.99;Evi kocha zwierzęta, więc postanowiła zostać weterynarzem, by im pomagać. Najważniejsze by jej podopieczni byli zdrowi i szczęśliwi. Tym razem dziewczyna zaopiekuje się klaczą i jej nowonarodzonym maleństwem. Źrebak jest w brzuchu mamy i zadaniem Evi jest pomoc w wyjściu maleńkiego konika na świat. Laleczka ma zginane w kolanach nóżki i ruchome nadgarstki. Ma na sobie kolorowe ubranko ze spodniami na szelkach i obrazkiem z podkową - idealne do pracy w stajni. Klacz ma piękną, długą grzywę i różowy kantar. Zabawka przeznaczona dla dziecka powyżej 3. roku życia. W zestawie:  lalka Evi klacz i źrebak kojec i legowisko buteleczka dla źrebaka, którą można precyzyjnie mocować w rączkach laleczki za pomocą wypustek jabłka do karmienia koni  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/evi-love-doktor-evi-i-klacz-w-ciazy-6736446.jpg
